"","date","pce_serv","pce_nondur","pce_price_index","pop","nom_dpi","nom_pce_serv_nondur","real_serv_nondur","real_dpi","real_serv_nondur_pc_lag0","real_serv_nondur_pc_lag1","real_serv_nondur_pc_lag2","real_serv_nondur_pc_lag3","real_serv_nondur_pc_lag4","real_dpi_pc_lag0","real_dpi_pc_lag1","real_dpi_pc_lag2","real_dpi_pc_lag3","real_dpi_pc_lag4"
"173",2003-01-01,4909.826,1682.801,77.484,220109.333333333,8285.36666666667,6592.627,8508.37205100408,10693.0032867001,38655.2079466753,38600.5423608712,38352.4546646434,38276.6023264246,38112.7170930126,48580.4173987778,48916.5504124721,48769.7226802901,48859.945756171,48591.8750029766
"174",2003-04-01,4983.56,1670.079,77.562,220774,8387.9,6653.639,8578.47786287099,10814.4452180191,38856.3773943988,38655.2079466753,38600.5423608712,38352.4546646434,38276.6023264246,48984.2337323196,48580.4173987778,48916.5504124721,48769.7226802901,48859.945756171
"175",2003-07-01,5054.68,1724.47,78.073,221512.666666667,8587,6779.15,8683.09146567956,10998.6807218885,39199.0742396051,38856.3773943988,38655.2079466753,38600.5423608712,38352.4546646434,49652.6040131121,48984.2337323196,48580.4173987778,48916.5504124721,48769.7226802901
"176",2003-10-01,5124.541,1741.837,78.457,222275.666666667,8652.6,6866.378,8751.77230839823,11028.4614502211,39373.5060595847,39199.0742396051,38856.3773943988,38655.2079466753,38600.5423608712,49616.1438434008,49652.6040131121,48984.2337323196,48580.4173987778,48916.5504124721
"177",2004-01-01,5205.543,1779.005,79.062,222356,8758.8,6984.548,8834.26677797172,11078.3941716627,39730.2828705846,39373.5060595847,39199.0742396051,38856.3773943988,38655.2079466753,49822.7804586463,49616.1438434008,49652.6040131121,48984.2337323196,48580.4173987778
"178",2004-04-01,5278.129,1803.006,79.594,222973.333333333,8907.96666666667,7081.135,8896.568836847,11191.7564975584,39899.6987839218,39730.2828705846,39373.5060595847,39199.0742396051,38856.3773943988,50193.2510504624,49822.7804586463,49616.1438434008,49652.6040131121,48984.2337323196
"179",2004-07-01,5371.996,1826.294,79.985,223680,9009.5,7198.29,8999.54991560918,11263.986997562,40234.0393222871,39899.6987839218,39730.2828705846,39373.5060595847,39199.0742396051,50357.5956614898,50193.2510504624,49822.7804586463,49616.1438434008,49652.6040131121
"180",2004-10-01,5464.088,1877.483,80.669,224418,9192.3,7341.571,9100.85782642651,11395.0836132839,40553.1544993116,40234.0393222871,39899.6987839218,39730.2828705846,39373.5060595847,50776.1570519473,50357.5956614898,50193.2510504624,49822.7804586463,49616.1438434008
"181",2005-01-01,5549.788,1891.983,81.138,225038,9120.3,7441.771,9171.74566787448,11240.4791836131,40756.4307711341,40553.1544993116,40234.0393222871,39899.6987839218,39730.2828705846,49949.2493872728,50776.1570519473,50357.5956614898,50193.2510504624,49822.7804586463
"182",2005-04-01,5643.732,1919.496,81.65,225674,9261.8,7563.228,9262.98591549296,11343.2945499081,41045.871103862,40756.4307711341,40553.1544993116,40234.0393222871,39899.6987839218,50264.0736190618,49949.2493872728,50776.1570519473,50357.5956614898,50193.2510504624
"183",2005-07-01,5730.245,1986.031,82.532,226422.333333333,9396.36666666667,7716.276,9349.43537052295,11385.1193072586,41292.0193555242,41045.871103862,40756.4307711341,40553.1544993116,40234.0393222871,50282.6692917156,50264.0736190618,49949.2493872728,50776.1570519473,50357.5956614898
"184",2005-10-01,5820.809,2019.741,83.189,227196,9556.13333333333,7840.55,9424.98407241342,11487.255927266,41483.9348950396,41292.0193555242,41045.871103862,40756.4307711341,40553.1544993116,50560.9954720419,50282.6692917156,50264.0736190618,49949.2493872728,50776.1570519473
"185",2006-01-01,5903.311,2042.714,83.621,227763.666666667,9783.83333333333,7946.025,9502.42761985626,11700.2108720696,41720.5595559853,41483.9348950396,41292.0193555242,41045.871103862,40756.4307711341,51369.9618701386,50560.9954720419,50282.6692917156,50264.0736190618,49949.2493872728
"186",2006-04-01,6001.556,2076.844,84.355,228432.666666667,9906.56666666667,8078.4,9576.67002548752,11743.8997885919,41923.3823482085,41720.5595559853,41483.9348950396,41292.0193555242,41045.871103862,51410.7721980446,51369.9618701386,50560.9954720419,50282.6692917156,50264.0736190618
"187",2006-07-01,6080.335,2112.905,84.962,229166.333333333,9992.33333333333,8193.24,9643.41705703726,11760.9441083465,42080.4265476921,41923.3823482085,41720.5595559853,41483.9348950396,41292.0193555242,51320.5580299599,51410.7721980446,51369.9618701386,50560.9954720419,50282.6692917156
"188",2006-10-01,6165.119,2092.827,84.822,229896,10097.4333333333,8257.946,9735.6181179411,11904.2622590051,42347.9230519065,42080.4265476921,41923.3823482085,41720.5595559853,41483.9348950396,51781.0760474525,51320.5580299599,51410.7721980446,51369.9618701386,50560.9954720419
"189",2007-01-01,6264.013,2129.103,85.597,230839.333333333,10267.7333333333,8393.116,9805.38570276996,11995.4359771176,42477.1011126207,42347.9230519065,42080.4265476921,41923.3823482085,41720.5595559853,51964.4369263366,51781.0760474525,51320.5580299599,51410.7721980446,51369.9618701386
"190",2007-04-01,6326.913,2166.108,86.324,231482,10406.1,8493.021,9838.53968768824,12054.7008943052,42502.3962454456,42477.1011126207,42347.9230519065,42080.4265476921,41923.3823482085,52076.1912127301,51964.4369263366,51781.0760474525,51320.5580299599,51410.7721980446
"191",2007-07-01,6418.373,2188.151,86.812,232210,10482.5666666667,8606.524,9913.97963415196,12075.0203504892,42694.0253828516,42502.3962454456,42477.1011126207,42347.9230519065,42080.4265476921,52000.4321540381,52076.1912127301,51964.4369263366,51781.0760474525,51320.5580299599
"192",2007-10-01,6508.952,2232.589,87.694,232936.666666667,10602.1666666667,8741.541,9968.23157798709,12089.9567435248,42793.7418382125,42694.0253828516,42502.3962454456,42477.1011126207,42347.9230519065,51902.3342976982,52000.4321540381,52076.1912127301,51964.4369263366,51781.0760474525
"193",2008-01-01,6598.077,2252.859,88.408,232806.666666667,10734,8850.936,10011.4650257895,12141.4351642385,43003.3433712788,42793.7418382125,42694.0253828516,42502.3962454456,42477.1011126207,52152.4376345402,51902.3342976982,52000.4321540381,52076.1912127301,51964.4369263366
"194",2008-04-01,6686.336,2305.803,89.269,233410,11061.8333333333,8992.139,10073.0813608307,12391.5730358056,43156.1688052386,43003.3433712788,42793.7418382125,42694.0253828516,42502.3962454456,53089.297955553,52152.4376345402,51902.3342976982,52000.4321540381,52076.1912127301
"195",2008-07-01,6731.171,2332.089,90.221,234110.333333333,10964.4333333333,9063.26,10045.6213076778,12152.8616766976,42909.7732024265,43156.1688052386,43003.3433712788,42793.7418382125,42694.0253828516,51910.8298367761,53089.297955553,52152.4376345402,51902.3342976982,52000.4321540381
"196",2008-10-01,6731.865,2167.09,88.781,234825,10912.4333333333,8898.955,10023.4903864566,12291.4061942683,42684.9372360548,42909.7732024265,43156.1688052386,43003.3433712788,42793.7418382125,52342.8348526277,51910.8298367761,53089.297955553,52152.4376345402,51902.3342976982
"197",2009-01-01,6694.942,2115.548,88.181,234912.666666667,10830.4,8810.49,9991.37002302083,12282.0108640183,42532.2745035212,42684.9372360548,42909.7732024265,43156.1688052386,43003.3433712788,52283.3061251912,52342.8348526277,51910.8298367761,53089.297955553,52152.4376345402
"198",2009-04-01,6671.028,2139.774,88.532,235459.333333333,10946.2333333333,8810.802,9952.10997153572,12364.1545806413,42266.7890486498,42532.2745035212,42684.9372360548,42909.7732024265,43156.1688052386,52510.7856444054,52283.3061251912,52342.8348526277,51910.8298367761,53089.297955553
"199",2009-07-01,6710.929,2193.373,89.142,236093,10888.2666666667,8904.302,9988.89636759328,12214.5191567013,42309.1593888564,42266.7890486498,42532.2745035212,42684.9372360548,42909.7732024265,51736.0495935978,52510.7856444054,52283.3061251912,52342.8348526277,51910.8298367761
"200",2009-10-01,6767.885,2222.909,89.83,236739,10988.3,8990.794,10008.6763887343,12232.327730157,42277.2605643104,42309.1593888564,42266.7890486498,42532.2745035212,42684.9372360548,51670.0996885049,51736.0495935978,52510.7856444054,52283.3061251912,52342.8348526277
"201",2010-01-01,6835.669,2245.069,90.177,236996.333333333,11096.9666666667,9080.738,10069.9047428945,12305.7616317538,42489.7069134453,42277.2605643104,42309.1593888564,42266.7890486498,42532.2745035212,51923.8481822666,51670.0996885049,51736.0495935978,52510.7856444054,52283.3061251912
"202",2010-04-01,6916.911,2247.333,90.317,237506,11298.8,9164.244,10146.7542101708,12510.1586633746,42722.0963267069,42489.7069134453,42277.2605643104,42309.1593888564,42266.7890486498,52673.0215799793,51923.8481822666,51670.0996885049,51736.0495935978,52510.7856444054
"203",2010-07-01,6985.635,2262.696,90.49,238103.666666667,11382,9248.331,10220.2795889049,12578.1854348547,42923.6547760213,42722.0963267069,42489.7069134453,42277.2605643104,42309.1593888564,52826.5087679793,52673.0215799793,51923.8481822666,51670.0996885049,51736.0495935978
"204",2010-10-01,7031.511,2320.351,91.07,238711.333333333,11498.3,9351.862,10268.872296036,12625.7823652136,43017.9503949094,42923.6547760213,42722.0963267069,42489.7069134453,42277.2605643104,52891.4240849348,52826.5087679793,52673.0215799793,51923.8481822666,51670.0996885049
"205",2011-01-01,7089.16,2381.108,91.835,238851.666666667,11711.6,9470.268,10312.2643872162,12752.8719986933,43174.3455305575,43017.9503949094,42923.6547760213,42722.0963267069,42489.7069134453,53392.4346296934,52891.4240849348,52826.5087679793,52673.0215799793,51923.8481822666
"206",2011-04-01,7158.561,2431.554,92.738,239316,11803.3666666667,9590.115,10341.0845608057,12727.6485007944,43211.0036972276,43174.3455305575,43017.9503949094,42923.6547760213,42722.0963267069,53183.4415617608,53392.4346296934,52891.4240849348,52826.5087679793,52673.0215799793
"207",2011-07-01,7227.254,2437.019,93.167,239871,11921.1,9664.273,10373.0644970859,12795.4103920916,43244.3459071162,43211.0036972276,43174.3455305575,43017.9503949094,42923.6547760213,53342.8817659976,53183.4415617608,53392.4346296934,52891.4240849348,52826.5087679793
"208",2011-10-01,7247.97,2448.807,93.475,240431.333333333,11987.4333333333,9696.777,10373.658197379,12824.213247749,43146.0328134394,43244.3459071162,43211.0036972276,43174.3455305575,43017.9503949094,53338.3609779741,53342.8817659976,53183.4415617608,53392.4346296934,52891.4240849348
"209",2012-01-01,7330.585,2490.624,94.094,242436,12252.0666666667,9821.209,10437.6570238272,13021.0923827945,43053.247140801,43146.0328134394,43244.3459071162,43211.0036972276,43174.3455305575,53709.4011730705,53338.3609779741,53342.8817659976,53183.4415617608,53392.4346296934
"210",2012-04-01,7388.679,2482.819,94.321,242968.333333333,12364.2,9871.498,10465.8538395479,13108.639645466,43074.9707007687,43053.247140801,43146.0328134394,43244.3459071162,43211.0036972276,53952.0499055406,53709.4011730705,53338.3609779741,53342.8817659976,53183.4415617608
"211",2012-07-01,7427.587,2490.133,94.595,243564,12301.8333333333,9917.72,10484.4019239918,13004.7395034974,43045.7782102107,43074.9707007687,43053.247140801,43146.0328134394,43244.3459071162,53393.5208138205,53952.0499055406,53709.4011730705,53338.3609779741,53342.8817659976
"212",2012-10-01,7491.645,2510.497,95.126,244169,12715.0666666667,10002.142,10514.6248134054,13366.5524322127,43062.8982934172,43045.7782102107,43074.9707007687,43053.247140801,43146.0328134394,54743.0363076915,53393.5208138205,53952.0499055406,53709.4011730705,53338.3609779741
"213",2013-01-01,7540.949,2546.973,95.459,244828.666666667,12254.0666666667,10087.922,10567.8060738118,12836.9945910461,43164.0878402521,43062.8982934172,43045.7782102107,43074.9707007687,43053.247140801,52432.5634159646,54743.0363076915,53393.5208138205,53952.0499055406,53709.4011730705
"214",2013-04-01,7605.173,2522.891,95.508,245363.333333333,12353.2,10128.064,10604.4142899024,12934.2044645475,43219.2298084572,43164.0878402521,43062.8982934172,43045.7782102107,43074.9707007687,52714.4960448348,52432.5634159646,54743.0363076915,53393.5208138205,53952.0499055406
"215",2013-07-01,7663.083,2553.343,95.901,245961,12447.3,10216.426,10653.0964223522,12979.3224262521,43312.1365677982,43219.2298084572,43164.0878402521,43062.8982934172,43045.7782102107,52769.8392275689,52714.4960448348,52432.5634159646,54743.0363076915,53393.5208138205
"216",2013-10-01,7774.995,2578.384,96.254,246564.333333333,12510.3333333333,10353.379,10756.3103871008,12997.2087740077,43624.7621125283,43312.1365677982,43219.2298084572,43164.0878402521,43062.8982934172,52713.2557993965,52769.8392275689,52714.4960448348,52432.5634159646,54743.0363076915
"217",2014-01-01,7835.68,2602.782,96.696,247086,12714.4,10438.462,10795.1332009597,13148.8375941094,43689.7808898914,43624.7621125283,43312.1365677982,43219.2298084572,43164.0878402521,53215.6317804707,52713.2557993965,52769.8392275689,52714.4960448348,52432.5634159646
"218",2014-04-01,7924.597,2641.621,97.129,247625,12931.8666666667,10566.218,10878.5409095121,13314.1149056066,43931.5130116591,43689.7808898914,43624.7621125283,43312.1365677982,43219.2298084572,53767.2484830152,53215.6317804707,52713.2557993965,52769.8392275689,52714.4960448348
"219",2014-07-01,8037.877,2660.652,97.394,248232.666666667,13089.1333333333,10698.529,10984.7926977021,13439.3631366751,44252.002950332,43931.5130116591,43689.7808898914,43624.7621125283,43312.1365677982,54140.1875794285,53767.2484830152,53215.6317804707,52713.2557993965,52769.8392275689
"220",2014-10-01,8153.339,2652.212,97.265,248842.666666667,13258.2,10805.551,11109.3928956973,13631.0080707346,44644.2446727945,44252.002950332,43931.5130116591,43689.7808898914,43624.7621125283,54777.6161271965,54140.1875794285,53767.2484830152,53215.6317804707,52713.2557993965
"221",2015-01-01,8222.973,2605.746,96.829,249900.666666667,13380.5333333333,10828.719,11183.3428001942,13818.7251064592,44751.1523253006,44644.2446727945,44252.002950332,43931.5130116591,43689.7808898914,55296.8717161985,54777.6161271965,54140.1875794285,53767.2484830152,53215.6317804707
"222",2015-04-01,8305.21,2641.163,97.312,250461.333333333,13487.8666666667,10946.373,11248.7391072016,13860.4351638715,44912.0786729618,44751.1523253006,44644.2446727945,44252.002950332,43931.5130116591,55339.6206089225,55296.8717161985,54777.6161271965,54140.1875794285,53767.2484830152
"223",2015-07-01,8388.898,2666.696,97.565,251099,13598.2666666667,11055.594,11331.5164249475,13937.6484053366,45127.6843991711,44912.0786729618,44751.1523253006,44644.2446727945,44252.002950332,55506.5866663611,55339.6206089225,55296.8717161985,54777.6161271965,54140.1875794285
"224",2015-10-01,8452.151,2643.739,97.49,251741.333333333,13664.8,11095.89,11381.56734024,14016.6170889322,45211.3571876954,45127.6843991711,44912.0786729618,44751.1523253006,44644.2446727945,55678.6480127705,55506.5866663611,55339.6206089225,55296.8717161985,54777.6161271965
"225",2016-01-01,8551.628,2632.874,97.538,252580.666666667,13782.3333333333,11184.502,11466.814984929,14130.2193333197,45398.6250660342,45211.3571876954,45127.6843991711,44912.0786729618,44751.1523253006,55943.3923419304,55678.6480127705,55506.5866663611,55339.6206089225,55296.8717161985
"226",2016-04-01,8641.3,2677.922,98.157,253180,13841.8,11319.222,11531.7521929154,14101.6942245586,45547.6427558079,45398.6250660342,45211.3571876954,45127.6843991711,44912.0786729618,55698.2945910365,55943.3923419304,55678.6480127705,55506.5866663611,55339.6206089225
"227",2016-07-01,8746.357,2684.449,98.496,253855,13968.1,11430.806,11605.3504710851,14181.3880766732,45716.4541611752,45547.6427558079,45398.6250660342,45211.3571876954,45127.6843991711,55864.1274612403,55698.2945910365,55943.3923419304,55678.6480127705,55506.5866663611
"228",2016-10-01,8835.966,2710.918,98.947,254534.333333333,14123.3,11546.884,11669.7666427481,14273.6010187272,45847.5149105548,45716.4541611752,45547.6427558079,45398.6250660342,45211.3571876954,56077.311189429,55864.1274612403,55698.2945910365,55943.3923419304,55678.6480127705
"229",2017-01-01,8952.433,2759.784,99.524,254247.333333333,14353.0333333333,11712.217,11768.233792854,14421.6805326688,46286.5574185792,45847.5149105548,45716.4541611752,45547.6427558079,45398.6250660342,56723.0355716697,56077.311189429,55864.1274612403,55698.2945910365,55943.3923419304
"230",2017-04-01,9025.712,2768.626,99.724,254770.666666667,14538.7666666667,11794.338,11826.9804660864,14579.004719693,46422.0650706246,46286.5574185792,45847.5149105548,45716.4541611752,45547.6427558079,57224.0317554599,56723.0355716697,56077.311189429,55864.1274612403,55698.2945910365
"231",2017-07-01,9109.036,2798.223,100.076,255356.666666667,14692.1,11907.259,11898.2163555698,14680.9424837124,46594.500589645,46422.0650706246,46286.5574185792,45847.5149105548,45716.4541611752,57491.90994444,57224.0317554599,56723.0355716697,56077.311189429,55864.1274612403
"232",2017-10-01,9226.464,2858.582,100.676,255941.333333333,14871.7666666667,12085.046,12003.8996384441,14771.9085647688,46900.9811041754,46594.500589645,46422.0650706246,46286.5574185792,45847.5149105548,57715.9944131813,57491.90994444,57224.0317554599,56723.0355716697,56077.311189429
"233",2018-01-01,9357.152,2904.59,101.38,256937,15133.0666666667,12261.742,12094.8333004537,14927.0730584599,47073.1475048504,46900.9811041754,46594.500589645,46422.0650706246,46286.5574185792,58096.2378266264,57715.9944131813,57491.90994444,57224.0317554599,56723.0355716697
"234",2018-04-01,9481.404,2921.762,101.912,257456,15349.0333333333,12403.166,12170.4666771332,15061.0657560771,47272.025810753,47073.1475048504,46900.9811041754,46594.500589645,46422.0650706246,58499.5717950917,58096.2378266264,57715.9944131813,57491.90994444,57224.0317554599
"235",2018-07-01,9579.748,2930.836,102.254,258066.333333333,15563.0666666667,12510.584,12234.8113521231,15220.0076932606,47409.5601471578,47272.025810753,47073.1475048504,46900.9811041754,46594.500589645,58977.1145142033,58499.5717950917,58096.2378266264,57715.9944131813,57491.90994444
"236",2018-10-01,9662.631,2944.32,102.642,258703.333333333,15770.9666666667,12606.951,12282.4487052084,15365.0227652098,47476.963466036,47409.5601471578,47272.025810753,47073.1475048504,46900.9811041754,59392.4421739566,58977.1145142033,58499.5717950917,58096.2378266264,57715.9944131813
"237",2019-01-01,9719.455,2946.584,102.877,258389.333333333,15988.2666666667,12666.039,12311.8277165936,15541.1478432173,47648.3590006048,47476.963466036,47409.5601471578,47272.025810753,47073.1475048504,60146.2438202453,59392.4421739566,58977.1145142033,58499.5717950917,58096.2378266264
"238",2019-04-01,9816.047,3006.352,103.422,258863.666666667,16061.0666666667,12822.399,12398.1348262459,15529.6423069237,47894.4572867025,47648.3590006048,47476.963466036,47409.5601471578,47272.025810753,59991.587490418,60146.2438202453,59392.4421739566,58977.1145142033,58499.5717950917
"239",2019-07-01,9947.492,3029.263,103.674,259431.666666667,16210.9666666667,12976.755,12516.884657677,15636.4823067179,48247.3277780673,47894.4572867025,47648.3590006048,47476.963466036,47409.5601471578,60272.0651168947,59991.587490418,60146.2438202453,59392.4421739566,58977.1145142033
"240",2019-10-01,10070.807,3043.63,104.08,260015.333333333,16367.6,13114.437,12600.3430053805,15725.9800153728,48459.9998155768,48247.3277780673,47894.4572867025,47648.3590006048,47476.963466036,60480.9716941288,60272.0651168947,59991.587490418,60146.2438202453,59392.4421739566
"241",2020-01-01,9913.641,3079.696,104.416,259629.333333333,16518.9333333333,12993.337,12443.8179972418,15820.3085095515,47929.1682394971,48459.9998155768,48247.3277780673,47894.4572867025,47648.3590006048,60934.2107320367,60480.9716941288,60272.0651168947,59991.587490418,60146.2438202453
"242",2020-04-01,8777.092,2924.254,103.962,260049,18071.0666666667,11701.346,11255.4067832477,17382.3768941216,43281.8691217722,47929.1682394971,48459.9998155768,48247.3277780673,47894.4572867025,66842.6984688331,60934.2107320367,60480.9716941288,60272.0651168947,59991.587490418
"243",2020-07-01,9532.843,3157.37,104.819,260557.666666667,17580.2,12690.213,12106.7869374827,16771.9592821912,46464.9038823755,43281.8691217722,47929.1682394971,48459.9998155768,48247.3277780673,64369.4714369994,66842.6984688331,60934.2107320367,60480.9716941288,60272.0651168947
"244",2020-10-01,9748.847,3175.599,105.343,261080,17319.9666666667,12924.446,12268.9177259049,16441.4974575118,46992.9436414314,46464.9038823755,43281.8691217722,47929.1682394971,48459.9998155768,62974.940468484,64369.4714369994,66842.6984688331,60934.2107320367,60480.9716941288
"245",2021-01-01,9976.223,3317.149,106.578,260924,19584.6,13293.372,12472.9043517424,18375.8374148511,47802.8251588293,46992.9436414314,46464.9038823755,43281.8691217722,47929.1682394971,70426.0145285643,62974.940468484,64369.4714369994,66842.6984688331,60934.2107320367
"246",2021-04-01,10414.486,3477.974,108.208,261217,18342.1333333333,13892.46,12838.66257578,16950.8107841688,49149.4143787731,47802.8251588293,46992.9436414314,46464.9038823755,43281.8691217722,64891.6830993724,70426.0145285643,62974.940468484,64369.4714369994,66842.6984688331
"247",2021-07-01,10769.23,3543.16,109.705,261615.333333333,18348.5,14312.39,13046.2513103323,16725.3087826444,49868.0682974708,49149.4143787731,47802.8251588293,46992.9436414314,46464.9038823755,63930.9193751807,64891.6830993724,70426.0145285643,62974.940468484,64369.4714369994
"248",2021-10-01,10985.406,3662.608,111.514,262024.333333333,18382.4333333333,14648.014,13135.5829761286,16484.4175021373,50131.1569388411,49868.0682974708,49149.4143787731,47802.8251588293,46992.9436414314,62911.781102279,63930.9193751807,64891.6830993724,70426.0145285643,62974.940468484
"249",2022-01-01,11151.379,3758.54,113.59,263323.333333333,18247.7333333333,14909.919,13126.0841623382,16064.5596736802,49847.7821778228,50131.1569388411,49868.0682974708,49149.4143787731,47802.8251588293,61006.9737091796,62911.781102279,63930.9193751807,64891.6830993724,70426.0145285643
"250",2022-04-01,11400.671,3891.535,115.577,263691,18501.9333333333,15292.206,13231.1844052017,16008.3176871984,50176.8524720287,49847.7821778228,50131.1569388411,49868.0682974708,49149.4143787731,60708.6236815001,61006.9737091796,62911.781102279,63930.9193751807,64891.6830993724
"251",2022-07-01,11637.377,3903.685,116.905,264184,18881.7,15541.062,13293.7530473461,16151.3194474146,50320.0536268136,50176.8524720287,49847.7821778228,50131.1569388411,49868.0682974708,61136.6299526639,60708.6236815001,61006.9737091796,62911.781102279,63930.9193751807
"252",2022-10-01,11869.394,3918.634,118.098,264695.666666667,19178.4,15788.028,13368.5820250978,16239.39440126,50505.4812322748,50320.0536268136,50176.8524720287,49847.7821778228,50131.1569388411,61351.1909951679,61136.6299526639,60708.6236815001,61006.9737091796,62911.781102279
"253",2023-01-01,12135.73,3938.98,119.309,266115.333333333,19880.2,16074.71,13473.1746976339,16662.783193221,50629.0807405581,50505.4812322748,50320.0536268136,50176.8524720287,49847.7821778228,62614.8932664069,61351.1909951679,61136.6299526639,60708.6236815001,61006.9737091796
"254",2023-04-01,12274.35,3951.071,120.044,266620.666666667,20164.1666666667,16225.421,13516.2282163207,16797.3132073795,50694.6006298112,50629.0807405581,50505.4812322748,50320.0536268136,50176.8524720287,63000.7921643215,62614.8932664069,61351.1909951679,61136.6299526639,60708.6236815001
"255",2023-07-01,12447.732,4027.279,120.814,267214.333333333,20320.3666666667,16475.011,13636.6737298657,16819.5462998218,51032.7180423171,50694.6006298112,50629.0807405581,50505.4812322748,50320.0536268136,62944.0273282063,63000.7921643215,62614.8932664069,61351.1909951679,61136.6299526639
"256",2023-10-01,12658.828,4053.481,121.351,267818.333333333,20455.0333333333,16712.309,13771.8757983041,16856.0896353004,51422.4535224901,51032.7180423171,50694.6006298112,50629.0807405581,50505.4812322748,62938.52039741,62944.0273282063,63000.7921643215,62614.8932664069,61351.1909951679
"257",2024-01-01,12930.839,4037.06,122.371,267711.666666667,20695.2,16967.899,13865.9478144332,16911.8500298273,51794.3352528522,51422.4535224901,51032.7180423171,50694.6006298112,50629.0807405581,63171.8827961451,62938.52039741,62944.0273282063,63000.7921643215,62614.8932664069
"258",2024-04-01,13131.63,4081.741,123.134,268250.666666667,20878.2333333333,17213.371,13979.3809995615,16955.7013768198,52113.1267753101,51794.3352528522,51422.4535224901,51032.7180423171,50694.6006298112,63208.422135589,63171.8827961451,62938.52039741,62944.0273282063,63000.7921643215
